,event_id,event_ts,requester_email,channel,market_raw,issue_type
1991,1992,2026-01-12 12:00:57,user10175@example.com,DIRECT, España ,BILLING
1992,1993,2026-01-06 00:57:44,user10128@example.com,DIRECT, México ,BUG
1993,1994,2026-01-13 19:35:29,user10097@example.com,DIRECT,CANADA ,BUG
1994,1995,2026-01-06 14:58:25,user10126@example.com,DIRECT,UNITED STATES,LOGIN
1995,1996,2026-01-11 12:30:25,user10077@example.com,DIRECT,Bra~sil,LOGIN
1996,1997,2026-01-18 02:05:28,user10089@example.com,DIRECT, España ,HOWTO
1997,1998,2026-01-14 20:00:11,user10111@example.com,DIRECT,Bra~sil,BUG
1998,1999,2026-01-02 17:39:23,user10164@example.com,DIRECT,México,LOGIN
1999,2000,2026-01-07 17:00:05,user10042@alliances.net,PARTNER,Espana,BILLING
2000,2001,2026-01-10 11:04:37,user10095@example.com,DIRECT,UNITED STATES,BUG
2001,2002,2026-01-17 15:20:24,user10067@example.com,DIRECT,España,BILLING
2002,2003,2026-01-10 21:47:36,user10034@example.com,DIRECT, Canada,BILLING
2003,2004,2026-01-11 22:49:57,user10067@example.com,DIRECT, Canada,HOWTO
2004,2005,2026-01-06 04:09:01,user10066@partner-mail.com,PARTNER,Mexico,BUG
2005,2006,2026-01-07 02:49:47,user10217@example.com,DIRECT,United States,BILLING
2006,2007,2026-01-09 13:27:37,user10085@example.com,DIRECT, España ,LOGIN
2007,2008,2026-01-12 22:13:45,user10073@example.com,DIRECT,Mexico,LOGIN
2008,2009,2026-01-14 15:54:03,user10086@example.com,DIRECT, Canada,BUG
2009,2010,2026-01-13 12:31:21,user10050@example.com,DIRECT,United States,LOGIN
2010,2011,2026-01-05 12:15:02,user10200@example.com,DIRECT,Espa~na,BILLING
2011,2012,2026-01-17 16:58:44,user10206@example.com,DIRECT,Espa~na,HOWTO
2012,2013,2026-01-13 22:49:18,user10086@example.com,DIRECT,Espa~na,BILLING
2013,2014,2026-01-12 16:02:15,user10030@partner-mail.com,PARTNER,Brasil,BUG
2014,2015,2026-01-16 14:54:03,user10004@example.com,DIRECT, España ,LOGIN
2015,2016,2026-01-10 09:24:10,user10212@example.com,DIRECT,Mexico,BUG
2016,2017,2026-01-16 22:57:14,user10182@example.com,DIRECT,Brasil,BILLING
2017,2018,2026-01-07 12:38:30,user10187@example.com,DIRECT, México ,HOWTO
2018,2019,2026-01-18 05:01:27,user10128@reseller.co,PARTNER,Me~xico,LOGIN
2019,2020,2026-01-08 23:20:45,user10142@example.com,DIRECT,Espa~na,BUG
2020,2021,2026-01-12 17:29:13,user10168@example.com,DIRECT, México ,BUG
2021,2022,2026-01-06 11:43:04,user10094@example.com,DIRECT,México,LOGIN
2022,2023,2026-01-12 20:22:27,user10181@example.com,DIRECT, México ,BUG
2023,2024,2026-01-12 21:59:55,user10043@example.com,DIRECT,Me~xico,BILLING
2024,2025,2026-01-03 22:40:20,user10097@example.com,DIRECT,UNITED STATES,BUG
2025,2026,2026-01-16 00:12:08,user10023@example.com,DIRECT,Brasil,BUG
2026,2027,2026-01-14 11:09:06,user10170@example.com,DIRECT,CANADA ,HOWTO
2027,2028,2026-01-11 13:46:53,user10022@example.com,DIRECT,Espa~na,LOGIN
2028,2029,2026-01-13 20:00:58,user10110@example.com,DIRECT,Bra~sil,BILLING
2029,2030,2026-01-04 16:32:14,user10076@example.com,DIRECT,Brasil,LOGIN
2030,2031,2026-01-13 15:21:57,user10218@reseller.co,PARTNER,United States,BUG
2031,2032,2026-01-01 09:29:09,user10089@reseller.co,PARTNER,Espa~na,BILLING
2032,2033,2026-01-04 21:34:27,user10031@example.com,DIRECT,Espana,BILLING
2033,2034,2026-01-16 01:56:59,user10203@partner-mail.com,PARTNER,UNITED STATES,HOWTO
2034,2035,2026-01-18 06:13:44,user10121@example.com,DIRECT,UNITED STATES,BUG
2035,2036,2026-01-06 19:00:35,user10117@example.com,DIRECT, España ,BUG
2036,2037,2026-01-14 01:50:06,user10139@example.com,DIRECT, México ,LOGIN
2037,2038,2026-01-13 18:04:17,user10217@example.com,DIRECT,España,BILLING
2038,2039,2026-01-14 19:48:06,user10005@reseller.co,PARTNER,Mexico,BUG
2039,2040,2026-01-18 09:09:00,user10158@example.com,DIRECT, España ,BILLING
2040,2041,2026-01-06 02:06:46,user10100@example.com,DIRECT,Bra~sil,LOGIN
2041,2042,2026-01-17 02:20:30,user10032@example.com,DIRECT, México ,BILLING
2042,2043,2026-01-10 16:07:35,user10199@example.com,DIRECT,España,HOWTO
2043,2044,2026-01-10 20:08:49,user10121@reseller.co,PARTNER,Me~xico,LOGIN
2044,2045,2026-01-09 14:22:09,user10201@example.com,DIRECT,CANADA ,BUG
2045,2046,2026-01-17 18:37:29,user10035@example.com,DIRECT,Bra~sil,BILLING
2046,2047,2026-01-17 01:09:44,user10148@example.com,DIRECT,Espa~na,BUG
2047,2048,2026-01-08 20:01:18,user10008@example.com,DIRECT,España,LOGIN
2048,2049,2026-01-03 16:57:14,user10216@example.com,DIRECT, Canada,BILLING
2049,2050,2026-01-17 19:39:07,user10207@example.com,DIRECT,México,LOGIN
2050,2051,2026-01-03 05:46:08,user10194@example.com,DIRECT,España,BILLING
2051,2052,2026-01-13 06:18:53,user10074@example.com,DIRECT, México ,BUG
2052,2053,2026-01-07 13:00:06,user10153@example.com,DIRECT,España,BUG
2053,2054,2026-01-02 14:59:28,user10041@example.com,DIRECT,UNITED STATES,HOWTO
2054,2055,2026-01-18 10:57:58,user10184@example.com,DIRECT, México ,BILLING
2055,2056,2026-01-15 11:10:43,user10022@example.com,DIRECT,United States,LOGIN
2056,2057,2026-01-07 20:23:39,user10161@example.com,DIRECT,Mexico,HOWTO
2057,2058,2026-01-03 09:22:07,user10143@example.com,DIRECT,Brasil,LOGIN
2058,2059,2026-01-11 14:17:19,user10064@example.com,DIRECT,Mexico,BILLING
2059,2060,2026-01-18 09:50:56,user10101@reseller.co,PARTNER,Mexico,BUG
2060,2061,2026-01-05 05:23:16,user10104@example.com,DIRECT,UNITED STATES,BILLING
2061,2062,2026-01-01 16:09:28,user10002@example.com,DIRECT,España,BUG
2062,2063,2026-01-03 00:13:26,user10011@example.com,DIRECT,México,BUG
2063,2064,2026-01-14 23:57:17,user10157@example.com,DIRECT,Brasil,HOWTO
2064,2065,2026-01-17 14:54:15,user10151@example.com,DIRECT, Canada,BUG
2065,2066,2026-01-03 11:20:37,user10056@example.com,DIRECT, México ,BUG
2066,2067,2026-01-01 12:02:53,user10098@example.com,DIRECT, España ,LOGIN
2067,2068,2026-01-10 08:47:52,user10171@example.com,DIRECT,Me~xico,HOWTO
2068,2069,2026-01-10 23:46:00,user10149@partner-mail.com,PARTNER,Brasil,BILLING
2069,2070,2026-01-07 15:04:10,user10107@example.com,DIRECT, Canada,HOWTO
2070,2071,2026-01-04 03:30:38,user10190@example.com,DIRECT,CANADA ,BUG
2071,2072,2026-01-16 15:06:04,user10117@example.com,DIRECT,Me~xico,LOGIN
2072,2073,2026-01-16 18:22:26,user10001@example.com,DIRECT,Mexico,LOGIN
2073,2074,2026-01-05 09:46:19,user10100@example.com,DIRECT, Canada,BILLING
2074,2075,2026-01-04 23:14:52,user10053@example.com,DIRECT,España,BUG
2075,2076,2026-01-13 15:30:12,user10148@example.com,DIRECT,Mexico,BILLING
2076,2077,2026-01-08 06:59:31,user10023@alliances.net,PARTNER,United States,HOWTO
2077,2078,2026-01-17 15:45:36,user10217@example.com,DIRECT,Mexico,HOWTO
2078,2079,2026-01-16 23:58:50,user10133@example.com,DIRECT, México ,BILLING
2079,2080,2026-01-02 17:55:07,user10175@example.com,DIRECT,United States,LOGIN
2080,2081,2026-01-06 00:07:47,user10101@example.com,DIRECT, México ,BUG
2081,2082,2026-01-13 04:00:31,user10015@alliances.net,PARTNER,Brasil,BUG
2082,2083,2026-01-01 01:30:00,user10095@example.com,DIRECT,México,BILLING
2083,2084,2026-01-02 15:39:41,user10108@example.com,DIRECT,UNITED STATES,HOWTO
2084,2085,2026-01-05 22:56:19,user10092@example.com,DIRECT,UNITED STATES,HOWTO
2085,2086,2026-01-15 10:01:42,user10051@example.com,DIRECT,Espana,BUG
2086,2087,2026-01-18 11:54:25,user10045@example.com,DIRECT,UNITED STATES,HOWTO
2087,2088,2026-01-16 21:06:20,user10022@example.com,DIRECT,United States,HOWTO
2088,2089,2026-01-05 05:41:33,user10109@example.com,DIRECT, Canada,BILLING
2089,2090,2026-01-03 14:50:28,user10042@reseller.co,PARTNER,Espana,HOWTO
2090,2091,2026-01-04 23:34:14,user10137@example.com,DIRECT,México,HOWTO
2091,2092,2026-01-16 19:27:48,user10054@example.com,DIRECT, Canada,BUG
2092,2093,2026-01-13 22:48:40,user10095@example.com,DIRECT,Bra~sil,BILLING
2093,2094,2026-01-08 19:26:51,user10211@example.com,DIRECT,Brasil,HOWTO
2094,2095,2026-01-10 16:35:32,user10115@example.com,DIRECT,Mexico,BUG
2095,2096,2026-01-06 05:06:39,user10163@example.com,DIRECT,España,LOGIN
2096,2097,2026-01-14 21:14:12,user10149@example.com,DIRECT,Brasil,LOGIN
2097,2098,2026-01-18 01:51:43,user10187@partner-mail.com,PARTNER,Mexico,HOWTO
2098,2099,2026-01-12 21:17:25,user10012@example.com,DIRECT,United States,BILLING
2099,2100,2026-01-07 18:13:42,user10153@alliances.net,PARTNER,Me~xico,HOWTO
2100,2101,2026-01-06 21:31:34,user10052@example.com,DIRECT,Espana,LOGIN
2101,2102,2026-01-04 01:19:50,user10069@example.com,DIRECT, México ,BUG
2102,2103,2026-01-14 17:41:59,user10199@example.com,DIRECT,CANADA ,HOWTO
2103,2104,2026-01-06 22:45:21,user10086@example.com,DIRECT,Me~xico,BILLING
2104,2105,2026-01-09 22:10:25,user10113@example.com,DIRECT,Brasil,LOGIN
2105,2106,2026-01-17 16:34:02,user10096@example.com,DIRECT,Espana,BILLING
2106,2107,2026-01-18 22:28:04,user10023@example.com,DIRECT,Espana,LOGIN
2107,2108,2026-01-18 10:09:37,user10064@example.com,DIRECT,UNITED STATES,BILLING
2108,2109,2026-01-01 00:53:20,user10033@example.com,DIRECT,Espana,HOWTO
2109,2110,2026-01-09 16:05:07,user10092@example.com,DIRECT,Mexico,BUG
2110,2111,2026-01-08 19:02:18,user10000@example.com,DIRECT,Mexico,BUG
2111,2112,2026-01-09 03:10:02,user10169@example.com,DIRECT, Canada,BILLING
2112,2113,2026-01-10 09:55:22,user10117@reseller.co,PARTNER,United States,BILLING
2113,2114,2026-01-11 15:18:54,user10016@example.com,DIRECT,UNITED STATES,BUG
2114,2115,2026-01-11 02:54:06,user10218@example.com,DIRECT,Brasil,HOWTO
2115,2116,2026-01-16 22:04:57,user10060@example.com,DIRECT,UNITED STATES,HOWTO
2116,2117,2026-01-12 00:45:40,user10076@example.com,DIRECT,United States,HOWTO
2117,2118,2026-01-01 00:00:10,user10105@alliances.net,PARTNER,Espa~na,LOGIN
2118,2119,2026-01-06 00:42:13,user10117@example.com,DIRECT, México ,BUG
2119,2120,2026-01-15 22:30:52,user10148@example.com,DIRECT,United States,BUG
2120,2121,2026-01-14 12:08:02,user10117@example.com,DIRECT,España,BUG
2121,2122,2026-01-18 07:27:26,user10142@example.com,DIRECT, México ,BUG
2122,2123,2026-01-10 21:01:18,user10068@example.com,DIRECT,United States,LOGIN
2123,2124,2026-01-08 09:31:34,user10159@example.com,DIRECT,Bra~sil,LOGIN
2124,2125,2026-01-18 02:42:18,user10187@example.com,DIRECT,México,LOGIN
2125,2126,2026-01-08 22:32:56,user10023@example.com,DIRECT, España ,BILLING
2126,2127,2026-01-03 08:12:59,user10026@example.com,DIRECT,Brasil,HOWTO
2127,2128,2026-01-18 19:07:04,user10039@alliances.net,PARTNER,Espa~na,LOGIN
2128,2129,2026-01-08 02:58:31,user10072@example.com,DIRECT,CANADA ,BILLING
2129,2130,2026-01-08 09:14:15,user10067@example.com,DIRECT,Brasil,BUG
2130,2131,2026-01-14 04:42:38,user10171@alliances.net,PARTNER, Canada,HOWTO
2131,2132,2026-01-07 23:30:36,user10061@partner-mail.com,PARTNER,United States,BUG
2132,2133,2026-01-16 18:45:46,user10195@example.com,DIRECT,United States,LOGIN
2133,2134,2026-01-16 00:46:56,user10166@example.com,DIRECT,México,HOWTO
2134,2135,2026-01-04 05:54:59,user10206@example.com,DIRECT,Bra~sil,BUG
2135,2136,2026-01-09 15:51:06,user10218@example.com,DIRECT,UNITED STATES,BUG
2136,2137,2026-01-02 13:11:03,user10015@example.com,DIRECT,Brasil,LOGIN
2137,2138,2026-01-12 12:13:33,user10150@example.com,DIRECT,Bra~sil,BUG
2138,2139,2026-01-08 02:51:04,user10190@example.com,DIRECT,México,BUG
2139,2140,2026-01-06 21:17:54,user10007@example.com,DIRECT,Espana,BUG
2140,2141,2026-01-01 09:32:45,user10036@example.com,DIRECT,España,LOGIN
2141,2142,2026-01-13 00:26:55,user10065@example.com,DIRECT,UNITED STATES,BUG
2142,2143,2026-01-02 10:23:53,user10045@example.com,DIRECT, España ,HOWTO
2143,2144,2026-01-07 07:43:06,user10176@example.com,DIRECT,España,BILLING
2144,2145,2026-01-10 02:12:05,user10029@example.com,DIRECT,Espa~na,BILLING
2145,2146,2026-01-15 11:28:47,user10203@example.com,DIRECT, España ,BILLING
2146,2147,2026-01-06 10:16:33,user10078@example.com,DIRECT, Canada,HOWTO
2147,2148,2026-01-09 01:45:31,user10130@example.com,DIRECT, México ,BUG
2148,2149,2026-01-14 20:12:09,user10089@example.com,DIRECT,México,LOGIN
2149,2150,2026-01-17 15:29:36,user10076@example.com,DIRECT,UNITED STATES,HOWTO
2150,2151,2026-01-16 17:09:58,user10190@partner-mail.com,PARTNER,Brasil,HOWTO
2151,2152,2026-01-10 20:20:34,user10078@example.com,DIRECT,España,LOGIN
2152,2153,2026-01-04 15:21:54,user10215@example.com,DIRECT,Espana,LOGIN
2153,2154,2026-01-16 21:45:03,user10139@example.com,DIRECT,Mexico,BUG
2154,2155,2026-01-15 02:53:50,user10079@example.com,DIRECT,Me~xico,BUG
2155,2156,2026-01-08 03:27:34,user10190@example.com,DIRECT,Espana,HOWTO
2156,2157,2026-01-13 06:11:41,user10061@alliances.net,PARTNER,United States,HOWTO
2157,2158,2026-01-13 12:09:12,user10074@example.com,DIRECT,España,LOGIN
2158,2159,2026-01-03 07:42:17,user10195@example.com,DIRECT,España,HOWTO
2159,2160,2026-01-05 23:38:25,user10041@example.com,DIRECT,Me~xico,BILLING
2160,2161,2026-01-16 16:13:13,user10194@partner-mail.com,PARTNER,United States,BILLING
2161,2162,2026-01-11 01:43:01,user10000@example.com,DIRECT,Brasil,LOGIN
2162,2163,2026-01-02 19:53:10,user10001@example.com,DIRECT, México ,BILLING
2163,2164,2026-01-12 16:55:04,user10030@example.com,DIRECT, México ,LOGIN
2164,2165,2026-01-07 15:08:20,user10135@reseller.co,PARTNER,Mexico,BILLING
2165,2166,2026-01-04 06:51:52,user10187@example.com,DIRECT,Espana,HOWTO
2166,2167,2026-01-03 07:19:46,user10186@example.com,DIRECT,México,BUG
2167,2168,2026-01-10 21:48:19,user10137@example.com,DIRECT,Me~xico,LOGIN
2168,2169,2026-01-06 19:58:50,user10140@example.com,DIRECT,España,BUG
2169,2170,2026-01-17 14:35:49,user10217@example.com,DIRECT,Me~xico,LOGIN
2170,2171,2026-01-06 07:03:31,user10208@example.com,DIRECT, Canada,HOWTO
2171,2172,2026-01-04 21:30:38,user10015@example.com,DIRECT,UNITED STATES,LOGIN
2172,2173,2026-01-02 10:31:02,user10123@example.com,DIRECT, Canada,BILLING
2173,2174,2026-01-09 01:12:39,user10080@example.com,DIRECT,Mexico,BUG
2174,2175,2026-01-05 07:53:20,user10029@example.com,DIRECT,Espa~na,BUG
2175,2176,2026-01-16 14:32:01,user10175@example.com,DIRECT,Brasil,BUG
2176,2177,2026-01-13 16:08:38,user10119@example.com,DIRECT,España,BILLING
2177,2178,2026-01-08 10:04:56,user10145@example.com,DIRECT,Me~xico,BILLING
2178,2179,2026-01-18 11:08:34,user10113@partner-mail.com,PARTNER,México,HOWTO
2179,2180,2026-01-01 02:35:20,user10014@example.com,DIRECT, Canada,HOWTO
2180,2181,2026-01-04 17:21:13,user10190@partner-mail.com,PARTNER,Me~xico,BILLING
2181,2182,2026-01-10 09:49:06,user10088@example.com,DIRECT,Brasil,LOGIN
2182,2183,2026-01-03 02:55:45,user10048@example.com,DIRECT,España,LOGIN
2183,2184,2026-01-09 17:47:49,user10140@example.com,DIRECT,UNITED STATES,LOGIN
2184,2185,2026-01-01 11:35:47,user10066@example.com,DIRECT,CANADA ,BILLING
2185,2186,2026-01-17 13:58:13,user10151@reseller.co,PARTNER,Brasil,LOGIN
2186,2187,2026-01-15 04:37:19,user10112@alliances.net,PARTNER,Brasil,HOWTO
2187,2188,2026-01-12 14:15:10,user10099@partner-mail.com,PARTNER,Mexico,LOGIN
2188,2189,2026-01-18 12:20:28,user10021@example.com,DIRECT, México ,BILLING
2189,2190,2026-01-14 06:42:30,user10041@example.com,DIRECT,México,BILLING
2190,2191,2026-01-06 00:02:15,user10190@example.com,DIRECT,Brasil,BUG
2191,2192,2026-01-07 12:12:55,user10212@partner-mail.com,PARTNER,CANADA ,HOWTO
2192,2193,2026-01-12 23:02:43,user10121@example.com,DIRECT,Mexico,LOGIN
2193,2194,2026-01-17 10:42:46,user10102@reseller.co,PARTNER,México,BUG
2194,2195,2026-01-06 18:22:48,user10039@example.com,DIRECT,United States,BILLING
2195,2196,2026-01-15 21:50:25,user10157@example.com,DIRECT,United States,BILLING
2196,2197,2026-01-18 18:36:44,user10142@example.com,DIRECT,Bra~sil,BUG
2197,2198,2026-01-02 21:04:11,user10117@reseller.co,PARTNER,Me~xico,BILLING
2198,2199,2026-01-06 11:57:38,user10059@partner-mail.com,PARTNER,Espana,LOGIN
2199,2200,2026-01-12 10:29:50,user10017@example.com,DIRECT,UNITED STATES,LOGIN
2200,2201,2026-01-07 09:39:24,user10213@example.com,DIRECT,México,BILLING
2201,2202,2026-01-17 12:04:44,user10052@example.com,DIRECT,Espa~na,HOWTO
2202,2203,2026-01-09 06:45:18,user10143@example.com,DIRECT,España,BUG
2203,2204,2026-01-12 07:01:25,user10013@example.com,DIRECT, Canada,BUG
2204,2205,2026-01-05 11:16:09,user10150@example.com,DIRECT,Espana,BUG
2205,2206,2026-01-18 13:36:22,user10041@example.com,DIRECT,Me~xico,LOGIN
2206,2207,2026-01-10 03:39:59,user10153@example.com,DIRECT, España ,BUG
2207,2208,2026-01-05 03:07:43,user10044@example.com,DIRECT, España ,BUG
2208,2209,2026-01-16 19:28:52,user10109@alliances.net,PARTNER,Me~xico,BUG
2209,2210,2026-01-11 23:10:34,user10091@example.com,DIRECT,Brasil,BUG
2210,2211,2026-01-08 16:49:21,user10112@partner-mail.com,PARTNER,México,LOGIN
2211,2212,2026-01-10 09:56:47,user10070@example.com,DIRECT,Espana,HOWTO
2212,2213,2026-01-06 18:55:59,user10074@example.com,DIRECT,España,LOGIN
2213,2214,2026-01-06 00:13:07,user10079@alliances.net,PARTNER,Espa~na,LOGIN
2214,2215,2026-01-05 23:33:36,user10140@example.com,DIRECT, Canada,BUG
2215,2216,2026-01-15 07:07:37,user10179@example.com,DIRECT,CANADA ,HOWTO
2216,2217,2026-01-07 09:45:50,user10080@example.com,DIRECT, México ,BUG
2217,2218,2026-01-08 22:46:22,user10004@reseller.co,PARTNER, México ,BILLING
2218,2219,2026-01-14 12:42:03,user10042@example.com,DIRECT,United States,LOGIN
2219,2220,2026-01-12 07:26:46,user10022@example.com,DIRECT,Mexico,BUG
2220,2221,2026-01-04 15:13:48,user10138@example.com,DIRECT,Bra~sil,HOWTO
2221,2222,2026-01-15 09:16:34,user10177@example.com,DIRECT,Espa~na,BUG
2222,2223,2026-01-18 20:21:09,user10046@reseller.co,PARTNER,Mexico,BUG
2223,2224,2026-01-14 23:23:41,user10117@example.com,DIRECT,Espa~na,BILLING
2224,2225,2026-01-14 21:37:22,user10105@example.com,DIRECT,Me~xico,BILLING
2225,2226,2026-01-02 18:50:10,user10096@partner-mail.com,PARTNER, España ,HOWTO
2226,2227,2026-01-08 23:21:22,user10194@example.com,DIRECT,United States,BILLING
2227,2228,2026-01-01 08:39:08,user10058@example.com,DIRECT,Me~xico,BUG
2228,2229,2026-01-03 23:24:41,user10137@example.com,DIRECT,España,BUG
2229,2230,2026-01-15 03:57:31,user10119@example.com,DIRECT,Espana,BUG
2230,2231,2026-01-03 22:20:44,user10192@example.com,DIRECT,UNITED STATES,BUG
2231,2232,2026-01-12 09:22:35,user10048@example.com,DIRECT,Espa~na,BUG
2232,2233,2026-01-06 13:55:31,user10205@example.com,DIRECT,Brasil,LOGIN
2233,2234,2026-01-03 08:57:19,user10188@example.com,DIRECT,México,BUG
2234,2235,2026-01-14 19:19:08,user10098@example.com,DIRECT,Mexico,BUG
2235,2236,2026-01-03 21:28:17,user10181@partner-mail.com,PARTNER,United States,BILLING
2236,2237,2026-01-17 05:14:41,user10142@example.com,DIRECT,Brasil,HOWTO
2237,2238,2026-01-09 12:56:40,user10070@example.com,DIRECT,United States,BUG
2238,2239,2026-01-18 14:38:06,user10187@example.com,DIRECT,Espa~na,HOWTO
2239,2240,2026-01-04 22:11:44,user10005@example.com,DIRECT,UNITED STATES,HOWTO
2240,2241,2026-01-16 04:07:00,user10030@example.com,DIRECT,Espana,BILLING
2241,2242,2026-01-17 23:40:02,user10195@example.com,DIRECT, España ,BILLING
2242,2243,2026-01-16 04:54:38,user10174@partner-mail.com,PARTNER, México ,HOWTO
2243,2244,2026-01-05 20:52:13,user10065@example.com,DIRECT,España,BILLING
2244,2245,2026-01-09 11:55:26,user10216@reseller.co,PARTNER,Espana,HOWTO
2245,2246,2026-01-17 09:45:25,user10144@example.com,DIRECT,CANADA ,HOWTO
2246,2247,2026-01-02 19:21:22,user10053@example.com,DIRECT,Espa~na,BUG
2247,2248,2026-01-13 09:22:25,user10188@example.com,DIRECT,Bra~sil,BUG
2248,2249,2026-01-10 11:19:34,user10218@reseller.co,PARTNER, Canada,LOGIN
2249,2250,2026-01-11 13:08:22,user10175@example.com,DIRECT, España ,HOWTO
2250,2251,2026-01-10 21:49:26,user10137@example.com,DIRECT,United States,BUG
2251,2252,2026-01-13 16:18:09,user10189@example.com,DIRECT,Me~xico,BILLING
2252,2253,2026-01-15 23:42:34,user10177@example.com,DIRECT,Espa~na,BUG
2253,2254,2026-01-13 20:22:14,user10107@example.com,DIRECT,United States,LOGIN
2254,2255,2026-01-01 02:47:58,user10166@example.com,DIRECT, Canada,BILLING
2255,2256,2026-01-06 19:37:12,user10185@example.com,DIRECT,CANADA ,LOGIN
2256,2257,2026-01-11 09:06:37,user10007@example.com,DIRECT,Espa~na,HOWTO
2257,2258,2026-01-09 07:30:38,user10101@example.com,DIRECT,UNITED STATES,BUG
2258,2259,2026-01-10 18:31:57,user10205@partner-mail.com,PARTNER,UNITED STATES,LOGIN
2259,2260,2026-01-02 17:39:45,user10058@example.com,DIRECT,Me~xico,HOWTO
2260,2261,2026-01-10 06:16:15,user10135@example.com,DIRECT,UNITED STATES,BUG
2261,2262,2026-01-01 09:01:37,user10105@example.com,DIRECT,Espa~na,LOGIN
2262,2263,2026-01-02 01:29:57,user10129@example.com,DIRECT,México,BILLING
2263,2264,2026-01-17 18:38:14,user10073@example.com,DIRECT, México ,BUG
2264,2265,2026-01-15 04:21:59,user10140@example.com,DIRECT, Canada,BILLING
2265,2266,2026-01-16 00:19:11,user10168@example.com,DIRECT,España,BUG
2266,2267,2026-01-04 06:51:08,user10162@partner-mail.com,PARTNER,Espana,BILLING
2267,2268,2026-01-14 20:22:09,user10182@example.com,DIRECT,España,BUG
2268,2269,2026-01-01 12:14:45,user10055@example.com,DIRECT,España,BILLING
2269,2270,2026-01-02 16:45:09,user10031@example.com,DIRECT,España,LOGIN
2270,2271,2026-01-11 22:28:10,user10119@example.com,DIRECT, Canada,BUG
2271,2272,2026-01-12 03:31:11,user10036@partner-mail.com,PARTNER, España ,HOWTO
