customer_name,ticket,region,event_ts,product,priority,event_type,agent,channel,status_before,status_after,tag,handling_seconds
Mia Johnson,TCKT-100375,Mountain,2025-11-19 04:22:00,Enterprise,Medium,tag_added,G. Nguyen,email,open,open,feature_request,1373
Noah Thomas,TCKT-100376,Northeast,2025-10-27 23:15:00,Basic,Low,tag_added,B. Rivera,email,new,new,how_to,1271
Noah Thomas,TCKT-100376,Northeast,2025-10-28 01:46:00,Basic,Low,assigned,F. Singh,email,new,new,bug,535
Noah Thomas,TCKT-100376,Northeast,2025-10-28 02:56:00,Basic,Low,tag_removed,E. Johnson,phone,new,new,billing,349
Noah Thomas,TCKT-100376,Northeast,2025-10-28 02:56:00,Basic,Low,comment_added,E. Johnson,chat,new,new,billing,1170
Olivia Johnson,TCKT-100377,West,2025-09-20 02:14:00,Enterprise,Medium,comment_added,F. Singh,phone,new,new,refund,241
Olivia Johnson,TCKT-100377,West,2025-09-20 02:14:00,Enterprise,Medium,assigned,E. Johnson,email,new,new,billing,1200
Olivia Johnson,TCKT-100377,West,2025-09-20 02:14:00,Enterprise,Medium,tag_added,C. Patel,phone,new,new,feature_request,814
Olivia Johnson,TCKT-100377,West,2025-09-20 05:39:00,Enterprise,Medium,assigned,D. Kim,chat,new,new,billing,865
Zoe Martinez,TCKT-100378,Mountain,2025-12-17 15:24:00,Pro,Medium,status_changed,C. Patel,chat,new,resolved,billing,1481
Zoe Martinez,TCKT-100378,Mountain,2025-12-17 15:24:00,Pro,Medium,comment_added,C. Patel,email,resolved,resolved,how_to,38
Zoe Martinez,TCKT-100378,Mountain,2025-12-17 15:24:00,Pro,Medium,assigned,C. Patel,email,resolved,resolved,bug,239
Zoe Martinez,TCKT-100378,Mountain,2025-12-17 16:42:00,Pro,Medium,tag_removed,D. Kim,email,resolved,resolved,account,666
Zoe Martinez,TCKT-100378,Mountain,2025-12-17 16:42:00,Pro,Medium,comment_added,A. Chen,chat,resolved,resolved,account,180
Zoe Martinez,TCKT-100378,Mountain,2025-12-17 17:14:00,Pro,Medium,tag_removed,B. Rivera,chat,resolved,resolved,login,1763
Zoe Martinez,TCKT-100378,Mountain,2025-12-17 17:14:00,Pro,Medium,tag_added,C. Patel,web,resolved,resolved,feature_request,1676
Mason Brown,TCKT-100379,Midwest,2025-12-11 15:37:00,Pro,Medium,status_changed,D. Kim,chat,new,pending,feature_request,951
Mason Brown,TCKT-100379,Midwest,2025-12-11 19:26:00,Pro,Medium,comment_added,G. Nguyen,chat,pending,pending,how_to,779
Mason Brown,TCKT-100379,Midwest,2025-12-11 19:26:00,Pro,Medium,status_changed,E. Johnson,email,pending,new,bug,1053
Mason Brown,TCKT-100379,Midwest,2025-12-11 19:26:00,Pro,Medium,assigned,G. Nguyen,phone,new,new,account,1446
Ava Thomas,TCKT-100380,South,2025-12-11 23:59:00,Pro,High,tag_added,C. Patel,email,new,new,refund,1158
Ava Thomas,TCKT-100380,South,2025-12-12 01:14:00,Pro,High,status_changed,G. Nguyen,phone,new,open,bug,1624
Ava Thomas,TCKT-100380,South,2025-12-12 01:14:00,Pro,High,comment_added,B. Rivera,chat,open,open,login,862
Ava Thomas,TCKT-100380,South,2025-12-12 01:14:00,Pro,High,tag_added,C. Patel,chat,open,open,how_to,884
Ava Thomas,TCKT-100380,South,2025-12-12 02:06:00,Pro,High,comment_added,C. Patel,chat,open,open,login,1310
Ava Thomas,TCKT-100380,South,2025-12-12 04:02:00,Pro,High,status_changed,D. Kim,chat,open,pending,how_to,262
Ava Thomas,TCKT-100380,South,2025-12-12 04:02:00,Pro,High,assigned,G. Nguyen,phone,pending,pending,refund,357
Ava Thomas,TCKT-100380,South,2025-12-12 06:04:00,Pro,High,assigned,D. Kim,chat,pending,pending,how_to,1255
Ava Thomas,TCKT-100380,South,2025-12-12 06:04:00,Pro,High,comment_added,B. Rivera,web,pending,pending,billing,887
Olivia Martinez,TCKT-100381,Mountain,2025-10-18 11:31:00,Pro,High,status_changed,E. Johnson,email,new,new,bug,983
Olivia Martinez,TCKT-100381,Mountain,2025-10-18 11:31:00,Pro,High,assigned,D. Kim,email,new,new,feature_request,1536
Olivia Martinez,TCKT-100381,Mountain,2025-10-18 12:58:00,Pro,High,assigned,C. Patel,email,new,new,bug,776
Olivia Martinez,TCKT-100381,Mountain,2025-10-18 12:58:00,Pro,High,comment_added,F. Singh,email,new,new,login,610
Sofia Thomas,TCKT-100382,Northeast,2025-09-09 23:43:00,Pro,Medium,comment_added,A. Chen,email,new,new,bug,1147
Sofia Thomas,TCKT-100382,Northeast,2025-09-09 23:43:00,Pro,Medium,assigned,E. Johnson,chat,new,new,bug,1328
Sofia Thomas,TCKT-100382,Northeast,2025-09-09 23:43:00,Pro,Medium,status_changed,A. Chen,web,new,pending,bug,1577
Sofia Thomas,TCKT-100382,Northeast,2025-09-10 02:18:00,Pro,Medium,comment_added,A. Chen,email,pending,pending,bug,628
Sofia Thomas,TCKT-100382,Northeast,2025-09-10 02:18:00,Pro,Medium,tag_added,E. Johnson,phone,pending,pending,billing,1726
Sofia Thomas,TCKT-100382,Northeast,2025-09-10 02:18:00,Pro,Medium,tag_removed,F. Singh,email,pending,pending,feature_request,1316
Sofia Thomas,TCKT-100382,Northeast,2025-09-10 04:29:00,Pro,Medium,tag_removed,C. Patel,chat,pending,pending,how_to,642
Sofia Thomas,TCKT-100382,Northeast,2025-09-10 04:29:00,Pro,Medium,comment_added,F. Singh,email,pending,pending,account,283
Sofia Thomas,TCKT-100382,Northeast,2025-09-10 07:24:00,Pro,Medium,status_changed,D. Kim,phone,pending,new,account,455
Sofia Miller,TCKT-100383,Midwest,2025-12-06 00:00:00,Basic,Medium,comment_added,D. Kim,phone,new,new,bug,1186
Sofia Miller,TCKT-100383,Midwest,2025-12-06 02:41:00,Basic,Medium,status_changed,G. Nguyen,email,new,pending,login,1474
Sofia Miller,TCKT-100383,Midwest,2025-12-06 02:41:00,Basic,Medium,comment_added,E. Johnson,web,pending,pending,refund,493
Sofia Miller,TCKT-100383,Midwest,2025-12-06 02:41:00,Basic,Medium,tag_added,F. Singh,email,pending,pending,feature_request,1202
Sofia Miller,TCKT-100383,Midwest,2025-12-06 03:33:00,Basic,Medium,comment_added,B. Rivera,chat,pending,pending,refund,663
Sofia Miller,TCKT-100383,Midwest,2025-12-06 03:42:00,Basic,Medium,comment_added,E. Johnson,email,pending,pending,billing,1283
Emma Martinez,TCKT-100384,Midwest,2025-09-12 06:30:00,Pro,Medium,comment_added,D. Kim,phone,new,new,how_to,1796
Emma Martinez,TCKT-100384,Midwest,2025-09-12 06:30:00,Pro,Medium,tag_removed,A. Chen,web,new,new,login,883
Emma Martinez,TCKT-100384,Midwest,2025-09-12 06:30:00,Pro,Medium,tag_added,E. Johnson,email,new,new,account,1546
Emma Martinez,TCKT-100384,Midwest,2025-09-12 10:07:00,Pro,Medium,comment_added,E. Johnson,chat,new,new,account,84
Ethan Davis,TCKT-100385,Northeast,2025-10-13 04:41:00,Basic,Medium,status_changed,C. Patel,email,new,closed,feature_request,654
Ethan Davis,TCKT-100385,Northeast,2025-10-13 04:41:00,Basic,Medium,comment_added,A. Chen,chat,closed,closed,refund,1457
Ethan Davis,TCKT-100385,Northeast,2025-10-13 05:14:00,Basic,Medium,status_changed,A. Chen,email,closed,pending,how_to,802
Olivia Garcia,TCKT-100386,Midwest,2025-12-06 16:08:00,Basic,Urgent,comment_added,F. Singh,web,new,new,refund,1018
Olivia Garcia,TCKT-100386,Midwest,2025-12-06 16:08:00,Basic,Urgent,tag_added,B. Rivera,phone,new,new,how_to,1648
Olivia Garcia,TCKT-100386,Midwest,2025-12-06 16:08:00,Basic,Urgent,assigned,B. Rivera,phone,new,new,feature_request,698
Olivia Garcia,TCKT-100386,Midwest,2025-12-06 18:11:00,Basic,Urgent,comment_added,A. Chen,web,new,new,bug,1033
Olivia Garcia,TCKT-100386,Midwest,2025-12-06 18:11:00,Basic,Urgent,tag_removed,B. Rivera,web,new,new,bug,615
Emma Davis,TCKT-100387,South,2025-11-11 15:01:00,Basic,Urgent,comment_added,E. Johnson,web,new,new,refund,1539
Emma Davis,TCKT-100387,South,2025-11-11 15:01:00,Basic,Urgent,tag_added,F. Singh,phone,new,new,account,1708
Emma Davis,TCKT-100387,South,2025-11-11 17:03:00,Basic,Urgent,assigned,E. Johnson,chat,new,new,how_to,723
Emma Davis,TCKT-100387,South,2025-11-11 17:03:00,Basic,Urgent,comment_added,D. Kim,chat,new,new,account,874
Emma Davis,TCKT-100387,South,2025-11-11 17:03:00,Basic,Urgent,tag_added,E. Johnson,email,new,new,login,812
Emma Davis,TCKT-100387,South,2025-11-11 18:25:00,Basic,Urgent,comment_added,E. Johnson,email,new,new,login,305
Emma Davis,TCKT-100387,South,2025-11-11 18:25:00,Basic,Urgent,status_changed,E. Johnson,chat,new,resolved,billing,1068
Ethan Wilson,TCKT-100388,Mountain,2025-12-07 12:58:00,Pro,Urgent,comment_added,C. Patel,chat,new,new,login,17
Ethan Wilson,TCKT-100388,Mountain,2025-12-07 12:58:00,Pro,Urgent,status_changed,B. Rivera,chat,new,resolved,billing,64
Ethan Wilson,TCKT-100388,Mountain,2025-12-07 16:55:00,Pro,Urgent,comment_added,E. Johnson,email,resolved,resolved,billing,1254
Emma Miller,TCKT-100389,South,2025-12-05 10:18:00,Basic,High,tag_removed,C. Patel,chat,new,new,account,657
Emma Miller,TCKT-100389,South,2025-12-05 13:09:00,Basic,High,status_changed,B. Rivera,email,new,open,how_to,1282
Emma Miller,TCKT-100389,South,2025-12-05 13:09:00,Basic,High,comment_added,G. Nguyen,email,open,open,how_to,1146
Emma Miller,TCKT-100389,South,2025-12-05 15:55:00,Basic,High,assigned,E. Johnson,email,open,open,refund,871
Lucas Thomas,TCKT-100390,Midwest,2025-10-09 01:14:00,Pro,Low,comment_added,G. Nguyen,phone,new,new,account,497
Lucas Thomas,TCKT-100390,Midwest,2025-10-09 05:06:00,Pro,Low,comment_added,C. Patel,email,new,new,how_to,581
Lucas Thomas,TCKT-100390,Midwest,2025-10-09 05:06:00,Pro,Low,tag_removed,B. Rivera,email,new,new,bug,485
Lucas Johnson,TCKT-100391,Northeast,2025-11-05 09:10:00,Basic,Medium,tag_added,B. Rivera,phone,new,new,feature_request,1150
Lucas Johnson,TCKT-100391,Northeast,2025-11-05 09:15:00,Basic,Medium,assigned,D. Kim,phone,new,new,feature_request,159
Lucas Johnson,TCKT-100391,Northeast,2025-11-05 09:15:00,Basic,Medium,comment_added,B. Rivera,email,new,new,refund,1781
Lucas Johnson,TCKT-100391,Northeast,2025-11-05 10:47:00,Basic,Medium,comment_added,E. Johnson,phone,new,new,feature_request,1648
Lucas Johnson,TCKT-100391,Northeast,2025-11-05 10:47:00,Basic,Medium,status_changed,C. Patel,email,new,pending,billing,1742
Lucas Johnson,TCKT-100391,Northeast,2025-11-05 10:47:00,Basic,Medium,assigned,D. Kim,email,pending,pending,bug,842
Lucas Johnson,TCKT-100391,Northeast,2025-11-05 12:22:00,Basic,Medium,comment_added,C. Patel,phone,pending,pending,account,1709
Olivia Anderson,TCKT-100392,Mountain,2025-10-11 22:01:00,Basic,High,status_changed,C. Patel,email,new,open,how_to,1671
Olivia Anderson,TCKT-100392,Mountain,2025-10-11 22:01:00,Basic,High,comment_added,G. Nguyen,email,open,open,login,271
Olivia Anderson,TCKT-100392,Mountain,2025-10-11 22:01:00,Basic,High,tag_added,D. Kim,chat,open,open,billing,484
Sofia Garcia,TCKT-100393,Mountain,2025-10-16 20:54:00,Enterprise,Medium,comment_added,A. Chen,email,new,new,login,851
Sofia Garcia,TCKT-100393,Mountain,2025-10-16 20:54:00,Enterprise,Medium,status_changed,F. Singh,chat,new,open,refund,272
Sofia Garcia,TCKT-100393,Mountain,2025-10-16 20:54:00,Enterprise,Medium,tag_added,G. Nguyen,chat,open,open,login,256
Lucas Wilson,TCKT-100394,West,2025-10-08 14:18:00,Basic,Medium,status_changed,G. Nguyen,chat,new,resolved,billing,656
Lucas Wilson,TCKT-100394,West,2025-10-08 17:53:00,Basic,Medium,status_changed,B. Rivera,chat,resolved,closed,billing,1795
Lucas Wilson,TCKT-100394,West,2025-10-08 17:53:00,Basic,Medium,tag_added,D. Kim,phone,closed,closed,refund,1210
Lucas Wilson,TCKT-100394,West,2025-10-08 17:53:00,Basic,Medium,comment_added,E. Johnson,phone,closed,closed,refund,1428
Lucas Wilson,TCKT-100394,West,2025-10-08 20:55:00,Basic,Medium,assigned,C. Patel,web,closed,closed,account,662
Lucas Wilson,TCKT-100394,West,2025-10-08 20:55:00,Basic,Medium,comment_added,E. Johnson,web,closed,closed,refund,1705
Zoe Anderson,TCKT-100395,Midwest,2025-12-16 04:26:00,Pro,Low,status_changed,D. Kim,email,new,closed,account,1323
Zoe Anderson,TCKT-100395,Midwest,2025-12-16 04:26:00,Pro,Low,tag_added,D. Kim,email,closed,closed,account,1653
Zoe Anderson,TCKT-100395,Midwest,2025-12-16 04:26:00,Pro,Low,comment_added,A. Chen,email,closed,closed,refund,1406
Zoe Anderson,TCKT-100395,Midwest,2025-12-16 07:42:00,Pro,Low,tag_added,D. Kim,chat,closed,closed,login,571
Zoe Anderson,TCKT-100395,Midwest,2025-12-16 11:21:00,Pro,Low,status_changed,A. Chen,chat,closed,closed,how_to,248
Ava Thomas,TCKT-100396,Midwest,2025-12-07 22:11:00,Basic,Low,status_changed,E. Johnson,chat,new,resolved,refund,1193
Ava Thomas,TCKT-100396,Midwest,2025-12-07 23:57:00,Basic,Low,comment_added,D. Kim,chat,resolved,resolved,bug,448
Ava Thomas,TCKT-100396,Midwest,2025-12-07 23:57:00,Basic,Low,status_changed,F. Singh,chat,resolved,closed,feature_request,1092
Ava Thomas,TCKT-100396,Midwest,2025-12-08 02:26:00,Basic,Low,tag_added,E. Johnson,email,closed,closed,feature_request,315
Ava Thomas,TCKT-100396,Midwest,2025-12-08 02:26:00,Basic,Low,comment_added,C. Patel,chat,closed,closed,how_to,1786
Ava Thomas,TCKT-100396,Midwest,2025-12-08 02:57:00,Basic,Low,tag_added,B. Rivera,email,closed,closed,bug,1565
Ethan Lee,TCKT-100397,West,2025-08-22 23:07:00,Basic,Medium,comment_added,G. Nguyen,email,new,new,billing,251
Ethan Lee,TCKT-100397,West,2025-08-23 01:01:00,Basic,Medium,status_changed,F. Singh,phone,new,new,bug,293
Ethan Lee,TCKT-100397,West,2025-08-23 01:01:00,Basic,Medium,comment_added,G. Nguyen,phone,new,new,account,76
Ethan Lee,TCKT-100397,West,2025-08-23 02:40:00,Basic,Medium,comment_added,B. Rivera,phone,new,new,feature_request,1343
Ethan Lee,TCKT-100397,West,2025-08-23 02:40:00,Basic,Medium,tag_removed,G. Nguyen,phone,new,new,account,1033
Ethan Lee,TCKT-100397,West,2025-08-23 05:36:00,Basic,Medium,comment_added,E. Johnson,web,new,new,how_to,179
Ethan Lee,TCKT-100397,West,2025-08-23 05:36:00,Basic,Medium,assigned,F. Singh,chat,new,new,feature_request,1188
Ethan Lee,TCKT-100397,West,2025-08-23 08:33:00,Basic,Medium,assigned,C. Patel,email,new,new,bug,1040
Ethan Lee,TCKT-100397,West,2025-08-23 08:33:00,Basic,Medium,tag_removed,D. Kim,email,new,new,feature_request,1718
Mia Garcia,TCKT-100398,West,2025-11-23 22:19:00,Basic,Low,assigned,F. Singh,web,new,new,account,1295
Mia Garcia,TCKT-100398,West,2025-11-23 23:29:00,Basic,Low,comment_added,F. Singh,phone,new,new,account,1550
Mia Garcia,TCKT-100398,West,2025-11-23 23:29:00,Basic,Low,status_changed,F. Singh,phone,new,pending,refund,313
Mia Garcia,TCKT-100398,West,2025-11-24 01:35:00,Basic,Low,status_changed,F. Singh,email,pending,open,account,1416
Mia Garcia,TCKT-100398,West,2025-11-24 03:45:00,Basic,Low,status_changed,B. Rivera,phone,open,new,feature_request,222
Mia Garcia,TCKT-100398,West,2025-11-24 03:45:00,Basic,Low,comment_added,C. Patel,email,new,new,refund,858
Mia Garcia,TCKT-100398,West,2025-11-24 03:45:00,Basic,Low,tag_removed,A. Chen,email,new,new,billing,157
Mia Garcia,TCKT-100398,West,2025-11-24 04:51:00,Basic,Low,status_changed,G. Nguyen,phone,new,closed,account,816
Mia Garcia,TCKT-100398,West,2025-11-24 04:51:00,Basic,Low,assigned,E. Johnson,email,closed,closed,feature_request,570
Liam Thomas,TCKT-100399,Mountain,2025-10-06 22:39:00,Pro,Medium,tag_added,F. Singh,email,new,new,bug,388
Liam Thomas,TCKT-100399,Mountain,2025-10-07 01:09:00,Pro,Medium,tag_removed,C. Patel,web,new,new,refund,1215
Liam Thomas,TCKT-100399,Mountain,2025-10-07 02:43:00,Pro,Medium,comment_added,C. Patel,chat,new,new,feature_request,1091
Liam Thomas,TCKT-100399,Mountain,2025-10-07 05:10:00,Pro,Medium,tag_added,G. Nguyen,web,new,new,how_to,1505
Liam Thomas,TCKT-100399,Mountain,2025-10-07 05:10:00,Pro,Medium,comment_added,G. Nguyen,email,new,new,bug,1151
Liam Thomas,TCKT-100399,Mountain,2025-10-07 07:15:00,Pro,Medium,comment_added,B. Rivera,email,new,new,refund,586
Ethan Thomas,TCKT-100400,West,2025-10-08 18:47:00,Basic,Low,tag_removed,F. Singh,phone,new,new,refund,1192
Ethan Thomas,TCKT-100400,West,2025-10-08 18:47:00,Basic,Low,status_changed,E. Johnson,chat,new,open,account,1484
Ethan Thomas,TCKT-100400,West,2025-10-08 21:24:00,Basic,Low,tag_removed,A. Chen,email,open,open,how_to,742
Ethan Thomas,TCKT-100400,West,2025-10-08 21:24:00,Basic,Low,assigned,G. Nguyen,email,open,open,bug,1026
Ethan Thomas,TCKT-100400,West,2025-10-08 21:24:00,Basic,Low,comment_added,F. Singh,web,open,open,account,1400
Ethan Thomas,TCKT-100400,West,2025-10-09 01:05:00,Basic,Low,comment_added,E. Johnson,web,open,open,how_to,35
Ethan Thomas,TCKT-100400,West,2025-10-09 01:05:00,Basic,Low,status_changed,F. Singh,phone,open,new,login,1771
Zoe Brown,TCKT-100401,Northeast,2025-09-23 12:34:00,Pro,High,tag_removed,B. Rivera,chat,new,new,feature_request,941
Zoe Brown,TCKT-100401,Northeast,2025-09-23 13:35:00,Pro,High,tag_added,E. Johnson,chat,new,new,refund,1697
Zoe Brown,TCKT-100401,Northeast,2025-09-23 17:20:00,Pro,High,tag_added,B. Rivera,chat,new,new,how_to,282
Zoe Brown,TCKT-100401,Northeast,2025-09-23 17:20:00,Pro,High,comment_added,D. Kim,chat,new,new,login,238
Zoe Brown,TCKT-100401,Northeast,2025-09-23 21:12:00,Pro,High,assigned,G. Nguyen,chat,new,new,how_to,231
Zoe Brown,TCKT-100401,Northeast,2025-09-23 21:12:00,Pro,High,comment_added,D. Kim,email,new,new,login,345
Zoe Brown,TCKT-100401,Northeast,2025-09-23 23:40:00,Pro,High,tag_added,F. Singh,chat,new,new,refund,1392
Zoe Brown,TCKT-100401,Northeast,2025-09-24 03:11:00,Pro,High,comment_added,C. Patel,email,new,new,how_to,809
Sofia Thomas,TCKT-100402,South,2025-12-12 09:56:00,Enterprise,Medium,tag_added,E. Johnson,email,new,new,login,1767
Sofia Thomas,TCKT-100402,South,2025-12-12 12:10:00,Enterprise,Medium,tag_added,A. Chen,chat,new,new,bug,1729
Sofia Thomas,TCKT-100402,South,2025-12-12 12:10:00,Enterprise,Medium,comment_added,C. Patel,email,new,new,bug,1538
Sofia Thomas,TCKT-100402,South,2025-12-12 13:55:00,Enterprise,Medium,status_changed,E. Johnson,email,new,resolved,how_to,1254
Sofia Thomas,TCKT-100402,South,2025-12-12 13:55:00,Enterprise,Medium,comment_added,E. Johnson,phone,resolved,resolved,account,279
Sofia Thomas,TCKT-100402,South,2025-12-12 16:06:00,Enterprise,Medium,comment_added,C. Patel,chat,resolved,resolved,refund,231
Lucas Garcia,TCKT-100403,West,2025-12-05 12:24:00,Pro,Medium,status_changed,E. Johnson,phone,new,resolved,refund,950
Lucas Garcia,TCKT-100403,West,2025-12-05 12:54:00,Pro,Medium,comment_added,F. Singh,web,resolved,resolved,refund,924
Lucas Garcia,TCKT-100403,West,2025-12-05 12:54:00,Pro,Medium,status_changed,E. Johnson,web,resolved,pending,billing,1439
Lucas Garcia,TCKT-100403,West,2025-12-05 13:22:00,Pro,Medium,status_changed,F. Singh,email,pending,new,account,1204
Lucas Garcia,TCKT-100403,West,2025-12-05 13:22:00,Pro,Medium,comment_added,A. Chen,email,new,new,how_to,1642
Lucas Garcia,TCKT-100403,West,2025-12-05 13:22:00,Pro,Medium,assigned,G. Nguyen,chat,new,new,account,1252
Lucas Garcia,TCKT-100403,West,2025-12-05 17:15:00,Pro,Medium,status_changed,E. Johnson,chat,new,resolved,account,121
Zoe Brown,TCKT-100404,South,2025-10-06 12:40:00,Basic,High,tag_removed,G. Nguyen,chat,new,new,billing,1664
Zoe Brown,TCKT-100404,South,2025-10-06 12:40:00,Basic,High,status_changed,A. Chen,chat,new,new,account,1615
Zoe Brown,TCKT-100404,South,2025-10-06 12:40:00,Basic,High,comment_added,G. Nguyen,email,new,new,feature_request,106
Zoe Brown,TCKT-100404,South,2025-10-06 14:09:00,Basic,High,status_changed,F. Singh,chat,new,open,feature_request,261
Mia Wilson,TCKT-100405,South,2025-11-12 06:30:00,Basic,Medium,comment_added,F. Singh,email,new,new,how_to,445
Mia Wilson,TCKT-100405,South,2025-11-12 06:30:00,Basic,Medium,tag_added,G. Nguyen,phone,new,new,bug,1564
Mia Wilson,TCKT-100405,South,2025-11-12 09:53:00,Basic,Medium,comment_added,A. Chen,chat,new,new,login,573
Mia Wilson,TCKT-100405,South,2025-11-12 09:53:00,Basic,Medium,status_changed,C. Patel,email,new,new,billing,1292
Mia Wilson,TCKT-100405,South,2025-11-12 09:53:00,Basic,Medium,tag_added,G. Nguyen,chat,new,new,billing,383
Mia Wilson,TCKT-100405,South,2025-11-12 13:09:00,Basic,Medium,tag_added,F. Singh,chat,new,new,billing,555
Mia Wilson,TCKT-100405,South,2025-11-12 13:09:00,Basic,Medium,comment_added,F. Singh,chat,new,new,feature_request,624
Noah Garcia,TCKT-100406,South,2025-09-03 08:05:00,Basic,Low,comment_added,C. Patel,email,new,new,login,979
Noah Garcia,TCKT-100406,South,2025-09-03 08:05:00,Basic,Low,tag_added,G. Nguyen,phone,new,new,feature_request,1556
Noah Garcia,TCKT-100406,South,2025-09-03 08:16:00,Basic,Low,tag_added,A. Chen,email,new,new,how_to,128
Noah Garcia,TCKT-100406,South,2025-09-03 08:16:00,Basic,Low,comment_added,B. Rivera,web,new,new,login,678
Sofia Garcia,TCKT-100407,Northeast,2025-09-11 12:22:00,Basic,Low,status_changed,E. Johnson,email,new,new,refund,625
Sofia Garcia,TCKT-100407,Northeast,2025-09-11 16:20:00,Basic,Low,assigned,F. Singh,chat,new,new,how_to,562
Sofia Garcia,TCKT-100407,Northeast,2025-09-11 16:20:00,Basic,Low,comment_added,B. Rivera,chat,new,new,bug,1658
Sofia Garcia,TCKT-100407,Northeast,2025-09-11 16:24:00,Basic,Low,tag_removed,A. Chen,phone,new,new,billing,1331
Mia Brown,TCKT-100408,South,2025-10-07 06:16:00,Enterprise,Medium,comment_added,B. Rivera,email,new,new,login,1596
Mia Brown,TCKT-100408,South,2025-10-07 06:16:00,Enterprise,Medium,tag_removed,B. Rivera,phone,new,new,account,970
Mia Brown,TCKT-100408,South,2025-10-07 06:16:00,Enterprise,Medium,tag_added,G. Nguyen,email,new,new,login,1430
Mia Brown,TCKT-100408,South,2025-10-07 07:36:00,Enterprise,Medium,comment_added,C. Patel,email,new,new,billing,833
